,inner1,outer1,inner2,outer2,inner3,outer3,move,inner4,outer4,inner5,outer5,,
2092,-0.020387173,-0.025056444,-0.016844928,-0.025228448,-0.012562037,-0.029764473,0,-0.010662079,-0.017630093,-0.015051246,0.036163241,,
2093,-0.016844928,-0.025228448,-0.012562037,-0.029764473,-0.010662079,-0.017630093,0,-0.015051246,0.036163241,-0.023639321,-0.016709678,,
2094,-0.012562037,-0.029764473,-0.010662079,-0.017630093,-0.015051246,0.036163241,0,-0.023639321,-0.016709678,-0.0207026,-0.022121571,,
2095,-0.010662079,-0.017630093,-0.015051246,0.036163241,-0.023639321,-0.016709678,0,-0.0207026,-0.022121571,-0.006296813,-0.031671025,,
2096,-0.015051246,0.036163241,-0.023639321,-0.016709678,-0.0207026,-0.022121571,0,-0.006296813,-0.031671025,0.00126642,-0.040318549,,
2097,-0.023639321,-0.016709678,-0.0207026,-0.022121571,-0.006296813,-0.031671025,0,0.00126642,-0.040318549,0.00471276,-0.061934605,,
2098,-0.0207026,-0.022121571,-0.006296813,-0.031671025,0.00126642,-0.040318549,0,0.00471276,-0.061934605,0.010136247,-0.088619977,,
2099,-0.006296813,-0.031671025,0.00126642,-0.040318549,0.00471276,-0.061934605,0,0.010136247,-0.088619977,0.014560044,-0.073102772,,
2100,0.00126642,-0.040318549,0.00471276,-0.061934605,0.010136247,-0.088619977,0,0.014560044,-0.073102772,0.01704365,-0.016749591,,
2101,0.00471276,-0.061934605,0.010136247,-0.088619977,0.014560044,-0.073102772,0,0.01704365,-0.016749591,0.017520517,0.013441965,,
2102,0.010136247,-0.088619977,0.014560044,-0.073102772,0.01704365,-0.016749591,0,0.017520517,0.013441965,0.024247855,0.015249625,,
2103,0.014560044,-0.073102772,0.01704365,-0.016749591,0.017520517,0.013441965,0,0.024247855,0.015249625,0.023238182,0.002760328,,
2104,0.01704365,-0.016749591,0.017520517,0.013441965,0.024247855,0.015249625,0,0.023238182,0.002760328,0.011689514,0.000544332,,
2105,0.017520517,0.013441965,0.024247855,0.015249625,0.023238182,0.002760328,0,0.011689514,0.000544332,0.000378788,-0.002357543,,
2106,0.024247855,0.015249625,0.023238182,0.002760328,0.011689514,0.000544332,-1,0.000378788,-0.002357543,-0.010113537,0.00257685,,
2107,0.023238182,0.002760328,0.011689514,0.000544332,0.000378788,-0.002357543,0,-0.010113537,0.00257685,-0.019612581,0.00257659,,
2108,0.011689514,0.000544332,0.000378788,-0.002357543,-0.010113537,0.00257685,0,-0.019612581,0.00257659,-0.019043654,0.002330862,,
2109,0.000378788,-0.002357543,-0.010113537,0.00257685,-0.019612581,0.00257659,0,-0.019043654,0.002330862,-0.005329609,0.00172627,,
2110,-0.010113537,0.00257685,-0.019612581,0.00257659,-0.019043654,0.002330862,0,-0.005329609,0.00172627,0.008819759,0.001261517,,
2111,-0.019612581,0.00257659,-0.019043654,0.002330862,-0.005329609,0.00172627,0,0.008819759,0.001261517,0.012813032,-7.82E-05,,
2112,-0.019043654,0.002330862,-0.005329609,0.00172627,0.008819759,0.001261517,0,0.012813032,-7.82E-05,0.008687228,-0.00073247,,
2113,-0.005329609,0.00172627,0.008819759,0.001261517,0.012813032,-7.82E-05,0,0.008687228,-0.00073247,-0.001013577,-0.001230627,,
2114,0.008819759,0.001261517,0.012813032,-7.82E-05,0.008687228,-0.00073247,0,-0.001013577,-0.001230627,-0.01363796,-0.002111714,,
2115,0.012813032,-7.82E-05,0.008687228,-0.00073247,-0.001013577,-0.001230627,0,-0.01363796,-0.002111714,-0.022563964,-0.004021063,,
2116,0.008687228,-0.00073247,-0.001013577,-0.001230627,-0.01363796,-0.002111714,0,-0.022563964,-0.004021063,-0.026184738,-0.013547793,,
2117,-0.001013577,-0.001230627,-0.01363796,-0.002111714,-0.022563964,-0.004021063,0,-0.026184738,-0.013547793,-0.020665795,-0.045715213,,
2118,-0.01363796,-0.002111714,-0.022563964,-0.004021063,-0.026184738,-0.013547793,0,-0.020665795,-0.045715213,-0.013955116,0,,
2119,-0.022563964,-0.004021063,-0.026184738,-0.013547793,-0.020665795,-0.045715213,0,-0.013955116,0,-0.00411278,0,,
2120,-0.026184738,-0.013547793,-0.020665795,-0.045715213,-0.013955116,0,0,-0.00411278,0,0.006218791,0,,
2121,-0.020665795,-0.045715213,-0.013955116,0,-0.00411278,0,0,0.006218791,0,0.011241883,0,,
2122,-0.013955116,0,-0.00411278,0,0.006218791,0,0,0.011241883,0,0.017915308,0,,
2123,-0.00411278,0,0.006218791,0,0.011241883,0,0,0.017915308,0,0.020415813,0,,
2124,0.006218791,0,0.011241883,0,0.017915308,0,0,0.020415813,0,0.022837698,0,,
2125,0.011241883,0,0.017915308,0,0.020415813,0,0,0.022837698,0,0.01788196,0,,
2126,0.017915308,0,0.020415813,0,0.022837698,0,0,0.01788196,0,0.012078881,0,,
2127,0.020415813,0,0.022837698,0,0.01788196,0,0,0.012078881,0,0.009165615,0,,
2128,0.022837698,0,0.01788196,0,0.012078881,0,0,0.009165615,0,0.008398712,0,,
2129,0.01788196,0,0.012078881,0,0.009165615,0,0,0.008398712,0,0.004535615,0,,
2130,0.012078881,0,0.009165615,0,0.008398712,0,0,0.004535615,0,0.006181329,0,,
2131,0.009165615,0,0.008398712,0,0.004535615,0,0,0.006181329,0,0.005276918,0,,
2132,0.008398712,0,0.004535615,0,0.006181329,0,0,0.005276918,0,0.008718669,0,,
2133,0.004535615,0,0.006181329,0,0.005276918,0,0,0.008718669,0,0.011313915,0.078978766,,
2134,0.006181329,0,0.005276918,0,0.008718669,0,0,0.011313915,0.078978766,0.00962767,0.003170878,,
2135,0.005276918,0,0.008718669,0,0.011313915,0.078978766,0,0.00962767,0.003170878,0.005728751,-0.001520395,,
2136,0.008718669,0,0.011313915,0.078978766,0.00962767,0.003170878,0,0.005728751,-0.001520395,0.004346639,-0.000669599,,
2137,0.011313915,0.078978766,0.00962767,0.003170878,0.005728751,-0.001520395,0,0.004346639,-0.000669599,0.006715029,0.001029566,,
2138,0.00962767,0.003170878,0.005728751,-0.001520395,0.004346639,-0.000669599,0,0.006715029,0.001029566,0.009302348,-0.001632199,,
2139,0.005728751,-0.001520395,0.004346639,-0.000669599,0.006715029,0.001029566,0,0.009302348,-0.001632199,0.013918459,-0.006953463,,
2140,0.004346639,-0.000669599,0.006715029,0.001029566,0.009302348,-0.001632199,0,0.013918459,-0.006953463,0.015573472,-0.01107496,,
2141,0.006715029,0.001029566,0.009302348,-0.001632199,0.013918459,-0.006953463,0,0.015573472,-0.01107496,0.015865415,-0.005377263,,
2142,0.009302348,-0.001632199,0.013918459,-0.006953463,0.015573472,-0.01107496,0,0.015865415,-0.005377263,0.016433448,-0.002390608,,
2143,0.013918459,-0.006953463,0.015573472,-0.01107496,0.015865415,-0.005377263,0,0.016433448,-0.002390608,0.013499647,-0.001481608,,
2144,0.015573472,-0.01107496,0.015865415,-0.005377263,0.016433448,-0.002390608,0,0.013499647,-0.001481608,0.005498797,-0.001013488,,
2145,0.015865415,-0.005377263,0.016433448,-0.002390608,0.013499647,-0.001481608,0,0.005498797,-0.001013488,-0.00357157,-0.000641212,,
2146,0.016433448,-0.002390608,0.013499647,-0.001481608,0.005498797,-0.001013488,0,-0.00357157,-0.000641212,-0.0208444,-0.000806466,,
2147,0.013499647,-0.001481608,0.005498797,-0.001013488,-0.00357157,-0.000641212,0,-0.0208444,-0.000806466,-0.027535647,-0.000153497,,
2148,0.005498797,-0.001013488,-0.00357157,-0.000641212,-0.0208444,-0.000806466,0,-0.027535647,-0.000153497,-0.024002999,0.000409842,,
2149,-0.00357157,-0.000641212,-0.0208444,-0.000806466,-0.027535647,-0.000153497,0,-0.024002999,0.000409842,-0.019096941,0.005836755,,
2150,-0.0208444,-0.000806466,-0.027535647,-0.000153497,-0.024002999,0.000409842,0,-0.019096941,0.005836755,-0.014122695,0.01282201,,
2151,-0.027535647,-0.000153497,-0.024002999,0.000409842,-0.019096941,0.005836755,0,-0.014122695,0.01282201,-0.00871855,0.034123883,,
2152,-0.024002999,0.000409842,-0.019096941,0.005836755,-0.014122695,0.01282201,0,-0.00871855,0.034123883,-0.006722003,0.019270752,,
2153,-0.019096941,0.005836755,-0.014122695,0.01282201,-0.00871855,0.034123883,0,-0.006722003,0.019270752,-0.011543781,0.009067029,,
2154,-0.014122695,0.01282201,-0.00871855,0.034123883,-0.006722003,0.019270752,0,-0.011543781,0.009067029,-0.019653171,0.003725562,,
2155,-0.00871855,0.034123883,-0.006722003,0.019270752,-0.011543781,0.009067029,0,-0.019653171,0.003725562,-0.023873657,-2.05E-06,,
2156,-0.006722003,0.019270752,-0.011543781,0.009067029,-0.019653171,0.003725562,0,-0.023873657,-2.05E-06,-0.021678478,0.00088498,,
2157,-0.011543781,0.009067029,-0.019653171,0.003725562,-0.023873657,-2.05E-06,-1,-0.021678478,0.00088498,-0.019117028,6.78E-05,,
2158,-0.019653171,0.003725562,-0.023873657,-2.05E-06,-0.021678478,0.00088498,0,-0.019117028,6.78E-05,-0.020788878,-0.002535969,,
2159,-0.023873657,-2.05E-06,-0.021678478,0.00088498,-0.019117028,6.78E-05,0,-0.020788878,-0.002535969,-0.007651001,-0.004543345,,
2160,-0.021678478,0.00088498,-0.019117028,6.78E-05,-0.020788878,-0.002535969,0,-0.007651001,-0.004543345,-0.005279243,-0.006220831,,
2161,-0.019117028,6.78E-05,-0.020788878,-0.002535969,-0.007651001,-0.004543345,0,-0.005279243,-0.006220831,-0.001934797,-0.007776089,,
2162,-0.020788878,-0.002535969,-0.007651001,-0.004543345,-0.005279243,-0.006220831,0,-0.001934797,-0.007776089,0.007466495,0.002315234,,
2163,-0.007651001,-0.004543345,-0.005279243,-0.006220831,-0.001934797,-0.007776089,0,0.007466495,0.002315234,0.009034216,0.002104895,,
2164,-0.005279243,-0.006220831,-0.001934797,-0.007776089,0.007466495,0.002315234,0,0.009034216,0.002104895,0.006099969,0.00185103,,
2165,-0.001934797,-0.007776089,0.007466495,0.002315234,0.009034216,0.002104895,0,0.006099969,0.00185103,0.001596212,0.001451846,,
2166,0.007466495,0.002315234,0.009034216,0.002104895,0.006099969,0.00185103,0,0.001596212,0.001451846,-0.002735943,0,,
2167,0.009034216,0.002104895,0.006099969,0.00185103,0.001596212,0.001451846,0,-0.002735943,0,-0.002184093,0,,
2168,0.006099969,0.00185103,0.001596212,0.001451846,-0.002735943,0,0,-0.002184093,0,-0.001537681,0,,
2169,0.001596212,0.001451846,-0.002735943,0,-0.002184093,0,0,-0.001537681,0,-2.51E-05,0,,
2170,-0.002735943,0,-0.002184093,0,-0.001537681,0,0,-2.51E-05,0,0.002359539,0,,
2171,-0.002184093,0,-0.001537681,0,-2.51E-05,0,0,0.002359539,0,0.00661698,0.012444083,,
2172,-0.001537681,0,-2.51E-05,0,0.002359539,0,0,0.00661698,0.012444083,0.008894324,-0.020514075,,
2173,-2.51E-05,0,0.002359539,0,0.00661698,0.012444083,0,0.008894324,-0.020514075,0.010789216,-0.019346504,,
2174,0.002359539,0,0.00661698,0.012444083,0.008894324,-0.020514075,0,0.010789216,-0.019346504,0.013232291,-0.002750004,,
2175,0.00661698,0.012444083,0.008894324,-0.020514075,0.010789216,-0.019346504,0,0.013232291,-0.002750004,0.013342232,-0.001142129,,
2176,0.008894324,-0.020514075,0.010789216,-0.019346504,0.013232291,-0.002750004,0,0.013342232,-0.001142129,0.010053873,-9.21E-05,,
2177,0.010789216,-0.019346504,0.013232291,-0.002750004,0.013342232,-0.001142129,0,0.010053873,-9.21E-05,0.011634529,0,,
2178,0.013232291,-0.002750004,0.013342232,-0.001142129,0.010053873,-9.21E-05,0,0.011634529,0,0.002434283,0,,
2179,0.013342232,-0.001142129,0.010053873,-9.21E-05,0.011634529,0,0,0.002434283,0,-0.004894495,0,,
2180,0.010053873,-9.21E-05,0.011634529,0,0.002434283,0,0,-0.004894495,0,-0.007828742,0,,
2181,0.011634529,0,0.002434283,0,-0.004894495,0,0,-0.007828742,0,-0.004442483,0,,
2182,0.002434283,0,-0.004894495,0,-0.007828742,0,0,-0.004442483,0,-0.002325386,0.002210118,,
2183,-0.004894495,0,-0.007828742,0,-0.004442483,0,0,-0.002325386,0.002210118,0.000330329,-0.001376372,,
2184,-0.007828742,0,-0.004442483,0,-0.002325386,0.002210118,0,0.000330329,-0.001376372,0.002311885,-0.004551861,,
2185,-0.004442483,0,-0.002325386,0.002210118,0.000330329,-0.001376372,0,0.002311885,-0.004551861,0.00168699,-0.001281053,,
2186,-0.002325386,0.002210118,0.000330329,-0.001376372,0.002311885,-0.004551861,0,0.00168699,-0.001281053,0.000265062,-0.000665674,,
2187,0.000330329,-0.001376372,0.002311885,-0.004551861,0.00168699,-0.001281053,0,0.000265062,-0.000665674,-0.008835196,5.88E-05,,
2188,0.002311885,-0.004551861,0.00168699,-0.001281053,0.000265062,-0.000665674,0,-0.008835196,5.88E-05,-0.024163276,0.000741009,,
2189,0.00168699,-0.001281053,0.000265062,-0.000665674,-0.008835196,5.88E-05,0,-0.024163276,0.000741009,-0.025531203,0.001609359,,
2190,0.000265062,-0.000665674,-0.008835196,5.88E-05,-0.024163276,0.000741009,0,-0.025531203,0.001609359,-0.019248933,0.002826178,,
2191,-0.008835196,5.88E-05,-0.024163276,0.000741009,-0.025531203,0.001609359,0,-0.019248933,0.002826178,-0.011923045,0.003250316,,
2192,-0.024163276,0.000741009,-0.025531203,0.001609359,-0.019248933,0.002826178,0,-0.011923045,0.003250316,-0.002027631,0.00367609,,
2193,-0.025531203,0.001609359,-0.019248933,0.002826178,-0.011923045,0.003250316,0,-0.002027631,0.00367609,0.008300006,0.003402103,,
2194,-0.019248933,0.002826178,-0.011923045,0.003250316,-0.002027631,0.00367609,0,0.008300006,0.003402103,0.017506897,0.002548426,,
2195,-0.011923045,0.003250316,-0.002027631,0.00367609,0.008300006,0.003402103,0,0.017506897,0.002548426,0.022908717,0.001509659,,
2196,-0.002027631,0.00367609,0.008300006,0.003402103,0.017506897,0.002548426,0,0.022908717,0.001509659,0.021876127,0.000778705,,
2197,0.008300006,0.003402103,0.017506897,0.002548426,0.022908717,0.001509659,0,0.021876127,0.000778705,0.015609711,-0.009159021,,
2198,0.017506897,0.002548426,0.022908717,0.001509659,0.021876127,0.000778705,0,0.015609711,-0.009159021,0.011365354,-0.019200254,,
2199,0.022908717,0.001509659,0.021876127,0.000778705,0.015609711,-0.009159021,0,0.011365354,-0.019200254,0.008648574,0.002983358,,
2200,0.021876127,0.000778705,0.015609711,-0.009159021,0.011365354,-0.019200254,0,0.008648574,0.002983358,0.009234965,0.036685996,,
2201,0.015609711,-0.009159021,0.011365354,-0.019200254,0.008648574,0.002983358,0,0.009234965,0.036685996,0.010271043,0.053501531,,
2202,0.011365354,-0.019200254,0.008648574,0.002983358,0.009234965,0.036685996,0,0.010271043,0.053501531,0.010352969,0.03207818,,
2203,0.008648574,0.002983358,0.009234965,0.036685996,0.010271043,0.053501531,0,0.010352969,0.03207818,0.008492917,0.012686457,,
2204,0.009234965,0.036685996,0.010271043,0.053501531,0.010352969,0.03207818,0,0.008492917,0.012686457,0.011358887,0.003329724,,
2205,0.010271043,0.053501531,0.010352969,0.03207818,0.008492917,0.012686457,0,0.011358887,0.003329724,0.009372532,-0.001403853,,
2206,0.010352969,0.03207818,0.008492917,0.012686457,0.011358887,0.003329724,-1,0.009372532,-0.001403853,0.002404302,-0.00487379,,
2207,0.008492917,0.012686457,0.011358887,0.003329724,0.009372532,-0.001403853,0,0.002404302,-0.00487379,-0.004767388,-0.006446673,,
2208,0.011358887,0.003329724,0.009372532,-0.001403853,0.002404302,-0.00487379,0,-0.004767388,-0.006446673,-0.01185137,-0.005688064,,
2209,0.009372532,-0.001403853,0.002404302,-0.00487379,-0.004767388,-0.006446673,0,-0.01185137,-0.005688064,-0.019054353,-0.00490417,,
2210,0.002404302,-0.00487379,-0.004767388,-0.006446673,-0.01185137,-0.005688064,0,-0.019054353,-0.00490417,-0.0240888,0.002131598,,
2211,-0.004767388,-0.006446673,-0.01185137,-0.005688064,-0.019054353,-0.00490417,0,-0.0240888,0.002131598,-0.023812324,0.002045909,,
2212,-0.01185137,-0.005688064,-0.019054353,-0.00490417,-0.0240888,0.002131598,0,-0.023812324,0.002045909,-0.01911515,0.001992881,,
2213,-0.019054353,-0.00490417,-0.0240888,0.002131598,-0.023812324,0.002045909,0,-0.01911515,0.001992881,-0.012029916,0.001888609,,
2214,-0.0240888,0.002131598,-0.023812324,0.002045909,-0.01911515,0.001992881,0,-0.012029916,0.001888609,-0.007737607,0.001579606,,
2215,-0.023812324,0.002045909,-0.01911515,0.001992881,-0.012029916,0.001888609,0,-0.007737607,0.001579606,-0.005030155,0.0009029,,
2216,-0.01911515,0.001992881,-0.012029916,0.001888609,-0.007737607,0.001579606,0,-0.005030155,0.0009029,-0.003961086,0,,
2217,-0.012029916,0.001888609,-0.007737607,0.001579606,-0.005030155,0.0009029,0,-0.003961086,0,-0.000305742,0,,
2218,-0.007737607,0.001579606,-0.005030155,0.0009029,-0.003961086,0,0,-0.000305742,0,0.002948672,0,,
2219,-0.005030155,0.0009029,-0.003961086,0,-0.000305742,0,0,0.002948672,0,0.005007774,0,,
2220,-0.003961086,0,-0.000305742,0,0.002948672,0,0,0.005007774,0,0.006343812,0,,
2221,-0.000305742,0,0.002948672,0,0.005007774,0,0,0.006343812,0,0.006365806,0,,
2222,0.002948672,0,0.005007774,0,0.006343812,0,0,0.006365806,0,0.002248377,-0.005628695,,
2223,0.005007774,0,0.006343812,0,0.006365806,0,0,0.002248377,-0.005628695,0.003345609,0.001967479,,
2224,0.006343812,0,0.006365806,0,0.002248377,-0.005628695,0,0.003345609,0.001967479,0.008455813,-0.000171522,,
2225,0.006365806,0,0.002248377,-0.005628695,0.003345609,0.001967479,0,0.008455813,-0.000171522,0.011169553,-0.001737121,,
2226,0.002248377,-0.005628695,0.003345609,0.001967479,0.008455813,-0.000171522,0,0.011169553,-0.001737121,0.011496305,-0.002932576,,
2227,0.003345609,0.001967479,0.008455813,-0.000171522,0.011169553,-0.001737121,0,0.011496305,-0.002932576,0.004175603,-0.003685504,,
2228,0.008455813,-0.000171522,0.011169553,-0.001737121,0.011496305,-0.002932576,0,0.004175603,-0.003685504,-0.006382197,-0.003954221,,
2229,0.011169553,-0.001737121,0.011496305,-0.002932576,0.004175603,-0.003685504,0,-0.006382197,-0.003954221,-0.01708892,-0.004164739,,
2230,0.011496305,-0.002932576,0.004175603,-0.003685504,-0.006382197,-0.003954221,0,-0.01708892,-0.004164739,-0.022077322,-0.004689593,,
2231,0.004175603,-0.003685504,-0.006382197,-0.003954221,-0.01708892,-0.004164739,0,-0.022077322,-0.004689593,-0.013942689,-0.005355418,,
2232,-0.006382197,-0.003954221,-0.01708892,-0.004164739,-0.022077322,-0.004689593,0,-0.013942689,-0.005355418,-0.007402331,0.368905082,,
2233,-0.01708892,-0.004164739,-0.022077322,-0.004689593,-0.013942689,-0.005355418,0,-0.007402331,0.368905082,-0.008931339,-0.009267006,,
2234,-0.022077322,-0.004689593,-0.013942689,-0.005355418,-0.007402331,0.368905082,0,-0.008931339,-0.009267006,-0.011012375,-0.015661798,,
2235,-0.013942689,-0.005355418,-0.007402331,0.368905082,-0.008931339,-0.009267006,0,-0.011012375,-0.015661798,-0.009189814,-0.024638411,,
2236,-0.007402331,0.368905082,-0.008931339,-0.009267006,-0.011012375,-0.015661798,0,-0.009189814,-0.024638411,-0.006859779,-0.030296177,,
2237,-0.008931339,-0.009267006,-0.011012375,-0.015661798,-0.009189814,-0.024638411,0,-0.006859779,-0.030296177,-0.009058654,-0.046404727,,
2238,-0.011012375,-0.015661798,-0.009189814,-0.024638411,-0.006859779,-0.030296177,0,-0.009058654,-0.046404727,-0.015255123,-0.081598543,,
2239,-0.009189814,-0.024638411,-0.006859779,-0.030296177,-0.009058654,-0.046404727,0,-0.015255123,-0.081598543,-0.005952269,-0.121607259,,
2240,-0.006859779,-0.030296177,-0.009058654,-0.046404727,-0.015255123,-0.081598543,0,-0.005952269,-0.121607259,0.008984566,-0.085418925,,
2241,-0.009058654,-0.046404727,-0.015255123,-0.081598543,-0.005952269,-0.121607259,0,0.008984566,-0.085418925,0.014852107,-0.024331696,,
2242,-0.015255123,-0.081598543,-0.005952269,-0.121607259,0.008984566,-0.085418925,0,0.014852107,-0.024331696,0.021905363,-0.002217054,,
2243,-0.005952269,-0.121607259,0.008984566,-0.085418925,0.014852107,-0.024331696,0,0.021905363,-0.002217054,0.022732854,0.000636455,,
2244,0.008984566,-0.085418925,0.014852107,-0.024331696,0.021905363,-0.002217054,0,0.022732854,0.000636455,0.028009564,-0.001711167,,
2245,0.014852107,-0.024331696,0.021905363,-0.002217054,0.022732854,0.000636455,0,0.028009564,-0.001711167,0.029066384,-0.002448387,,
2246,0.021905363,-0.002217054,0.022732854,0.000636455,0.028009564,-0.001711167,0,0.029066384,-0.002448387,0.020947874,1.44E-05,,
2247,0.022732854,0.000636455,0.028009564,-0.001711167,0.029066384,-0.002448387,0,0.020947874,1.44E-05,0.011808813,-2.91E-05,,
2248,0.028009564,-0.001711167,0.029066384,-0.002448387,0.020947874,1.44E-05,0,0.011808813,-2.91E-05,0.004885286,-0.001019791,,
2249,0.029066384,-0.002448387,0.020947874,1.44E-05,0.011808813,-2.91E-05,0,0.004885286,-0.001019791,0.000414729,-0.001545789,,
2250,0.020947874,1.44E-05,0.011808813,-2.91E-05,0.004885286,-0.001019791,0,0.000414729,-0.001545789,-0.00067997,-0.001712101,,
2251,0.011808813,-2.91E-05,0.004885286,-0.001019791,0.000414729,-0.001545789,0,-0.00067997,-0.001712101,0.000501037,-0.001589026,,
2252,0.004885286,-0.001019791,0.000414729,-0.001545789,-0.00067997,-0.001712101,0,0.000501037,-0.001589026,0.002026826,-0.001313202,,
2253,0.000414729,-0.001545789,-0.00067997,-0.001712101,0.000501037,-0.001589026,0,0.002026826,-0.001313202,0.00395605,-0.001159605,,
2254,-0.00067997,-0.001712101,0.000501037,-0.001589026,0.002026826,-0.001313202,0,0.00395605,-0.001159605,0.002965182,-0.001143062,,
2255,0.000501037,-0.001589026,0.002026826,-0.001313202,0.00395605,-0.001159605,0,0.002965182,-0.001143062,0.001160324,-0.001160853,,
2256,0.002026826,-0.001313202,0.00395605,-0.001159605,0.002965182,-0.001143062,0,0.001160324,-0.001160853,-0.003890872,-0.001327382,,
2257,0.00395605,-0.001159605,0.002965182,-0.001143062,0.001160324,-0.001160853,-1,-0.003890872,-0.001327382,-0.010171384,-0.002573265,,
2258,0.002965182,-0.001143062,0.001160324,-0.001160853,-0.003890872,-0.001327382,0,-0.010171384,-0.002573265,-0.010230631,-0.006198037,,
2259,0.001160324,-0.001160853,-0.003890872,-0.001327382,-0.010171384,-0.002573265,0,-0.010230631,-0.006198037,-0.002943844,-0.014048934,,
2260,-0.003890872,-0.001327382,-0.010171384,-0.002573265,-0.010230631,-0.006198037,0,-0.002943844,-0.014048934,-0.000138432,0.007470738,,
2261,-0.010171384,-0.002573265,-0.010230631,-0.006198037,-0.002943844,-0.014048934,0,-0.000138432,0.007470738,-0.00167048,0,,
2262,-0.010230631,-0.006198037,-0.002943844,-0.014048934,-0.000138432,0.007470738,0,-0.00167048,0,0.005216002,0,,
2263,-0.002943844,-0.014048934,-0.000138432,0.007470738,-0.00167048,0,0,0.005216002,0,0.012373745,0.00183234,,
2264,-0.000138432,0.007470738,-0.00167048,0,0.005216002,0,0,0.012373745,0.00183234,0.014281631,0.00328457,,
2265,-0.00167048,0,0.005216002,0,0.012373745,0.00183234,0,0.014281631,0.00328457,0.011932462,0.003593776,,
2266,0.005216002,0,0.012373745,0.00183234,0.014281631,0.00328457,0,0.011932462,0.003593776,0.008003622,0.00308641,,
2267,0.012373745,0.00183234,0.014281631,0.00328457,0.011932462,0.003593776,0,0.008003622,0.00308641,0.003745347,0.001959633,,
2268,0.014281631,0.00328457,0.011932462,0.003593776,0.008003622,0.00308641,0,0.003745347,0.001959633,0.001478225,0.011492833,,
2269,0.011932462,0.003593776,0.008003622,0.00308641,0.003745347,0.001959633,0,0.001478225,0.011492833,-0.001945943,0.020389326,,
2270,0.008003622,0.00308641,0.003745347,0.001959633,0.001478225,0.011492833,0,-0.001945943,0.020389326,-0.007096499,0.019261472,,
2271,0.003745347,0.001959633,0.001478225,0.011492833,-0.001945943,0.020389326,0,-0.007096499,0.019261472,-0.009636223,-0.009993024,,
2272,0.001478225,0.011492833,-0.001945943,0.020389326,-0.007096499,0.019261472,0,-0.009636223,-0.009993024,-0.014188319,0,,
2273,-0.001945943,0.020389326,-0.007096499,0.019261472,-0.009636223,-0.009993024,0,-0.014188319,0,-0.010294229,0,,
2274,-0.007096499,0.019261472,-0.009636223,-0.009993024,-0.014188319,0,0,-0.010294229,0,-0.00062719,0,,
2275,-0.009636223,-0.009993024,-0.014188319,0,-0.010294229,0,0,-0.00062719,0,-0.002717823,0,,
2276,-0.014188319,0,-0.010294229,0,-0.00062719,0,0,-0.002717823,0,-0.005863875,0,,
2277,-0.010294229,0,-0.00062719,0,-0.002717823,0,0,-0.005863875,0,-0.007560372,0,,
2278,-0.00062719,0,-0.002717823,0,-0.005863875,0,0,-0.007560372,0,0.001732737,0,,
2279,-0.002717823,0,-0.005863875,0,-0.007560372,0,0,0.001732737,0,0.003222972,0,,
2280,-0.005863875,0,-0.007560372,0,0.001732737,0,0,0.003222972,0,0.002968937,0,,
2281,-0.007560372,0,0.001732737,0,0.003222972,0,0,0.002968937,0,0.000869453,0,,
2282,0.001732737,0,0.003222972,0,0.002968937,0,0,0.000869453,0,-0.003379643,-0.01744036,,
2283,0.003222972,0,0.002968937,0,0.000869453,0,0,-0.003379643,-0.01744036,-0.003006697,-0.007606957,,
2284,0.002968937,0,0.000869453,0,-0.003379643,-0.01744036,0,-0.003006697,-0.007606957,-0.005835354,-0.004163628,,
2285,0.000869453,0,-0.003379643,-0.01744036,-0.003006697,-0.007606957,0,-0.005835354,-0.004163628,-0.002761215,-0.002304828,,
2286,-0.003379643,-0.01744036,-0.003006697,-0.007606957,-0.005835354,-0.004163628,0,-0.002761215,-0.002304828,0.007390201,-0.001825221,,
2287,-0.003006697,-0.007606957,-0.005835354,-0.004163628,-0.002761215,-0.002304828,0,0.007390201,-0.001825221,0.017762288,0,,
2288,-0.005835354,-0.004163628,-0.002761215,-0.002304828,0.007390201,-0.001825221,0,0.017762288,0,0.022900894,0,,
2289,-0.002761215,-0.002304828,0.007390201,-0.001825221,0.017762288,0,0,0.022900894,0,0.019969374,0,,
2290,0.007390201,-0.001825221,0.017762288,0,0.022900894,0,0,0.019969374,0,0.014449671,0,,
2291,0.017762288,0,0.022900894,0,0.019969374,0,0,0.014449671,0,0.005568787,-0.002030058,,
2292,0.022900894,0,0.019969374,0,0.014449671,0,0,0.005568787,-0.002030058,-0.001123011,-0.001744363,,
2293,0.019969374,0,0.014449671,0,0.005568787,-0.002030058,0,-0.001123011,-0.001744363,-0.007668674,-0.001355778,,
2294,0.014449671,0,0.005568787,-0.002030058,-0.001123011,-0.001744363,0,-0.007668674,-0.001355778,-0.013075113,-0.001124043,,
2295,0.005568787,-0.002030058,-0.001123011,-0.001744363,-0.007668674,-0.001355778,0,-0.013075113,-0.001124043,-0.0160034,-0.000922004,,
2296,-0.001123011,-0.001744363,-0.007668674,-0.001355778,-0.013075113,-0.001124043,0,-0.0160034,-0.000922004,-0.018362761,-0.000679929,,
2297,-0.007668674,-0.001355778,-0.013075113,-0.001124043,-0.0160034,-0.000922004,0,-0.018362761,-0.000679929,-0.025753886,-0.001215909,,
2298,-0.013075113,-0.001124043,-0.0160034,-0.000922004,-0.018362761,-0.000679929,0,-0.025753886,-0.001215909,-0.031237304,-0.001760615,,
