,inner1,outer1,inner2,outer2,inner3,outer3,move,inner4,outer4,inner5,outer5,,,
2181,0.014954984,0.046831705,0.003160149,0.000210859,0.002229393,0.021288894,0,0.014447391,0.036856405,0.026518762,0.051385678,,,
2182,0.003160149,0.000210859,0.002229393,0.021288894,0.014447391,0.036856405,0,0.026518762,0.051385678,0.022976488,0.044322312,,,
2183,0.002229393,0.021288894,0.014447391,0.036856405,0.026518762,0.051385678,0,0.022976488,0.044322312,0.01172635,0.017759189,,,
2184,0.014447391,0.036856405,0.026518762,0.051385678,0.022976488,0.044322312,0,0.01172635,0.017759189,-0.006669134,0,,,
2185,0.026518762,0.051385678,0.022976488,0.044322312,0.01172635,0.017759189,0,-0.006669134,0,-0.013053328,-0.001610488,,,
2186,0.022976488,0.044322312,0.01172635,0.017759189,-0.006669134,0,0,-0.013053328,-0.001610488,-0.004112273,-0.004009068,,,
2187,0.01172635,0.017759189,-0.006669134,0,-0.013053328,-0.001610488,0,-0.004112273,-0.004009068,-0.008726776,-0.004160732,,,
2188,-0.006669134,0,-0.013053328,-0.001610488,-0.004112273,-0.004009068,0,-0.008726776,-0.004160732,-0.008945912,-0.000222713,,,
2189,-0.013053328,-0.001610488,-0.004112273,-0.004009068,-0.008726776,-0.004160732,0,-0.008945912,-0.000222713,-0.009270519,0.002090886,,,
2190,-0.004112273,-0.004009068,-0.008726776,-0.004160732,-0.008945912,-0.000222713,0,-0.009270519,0.002090886,-0.011198491,0.01227127,,,
2191,-0.008726776,-0.004160732,-0.008945912,-0.000222713,-0.009270519,0.002090886,0,-0.011198491,0.01227127,-0.017829031,-0.005704507,,,
2192,-0.008945912,-0.000222713,-0.009270519,0.002090886,-0.011198491,0.01227127,0,-0.017829031,-0.005704507,-0.026437312,-0.01721476,,,
2193,-0.009270519,0.002090886,-0.011198491,0.01227127,-0.017829031,-0.005704507,0,-0.026437312,-0.01721476,-0.032917291,0.20101276,,,
2194,-0.011198491,0.01227127,-0.017829031,-0.005704507,-0.026437312,-0.01721476,0,-0.032917291,0.20101276,-0.034331858,-0.003606468,,,
2195,-0.017829031,-0.005704507,-0.026437312,-0.01721476,-0.032917291,0.20101276,0,-0.034331858,-0.003606468,-0.033169389,-0.002989642,,,
2196,-0.026437312,-0.01721476,-0.032917291,0.20101276,-0.034331858,-0.003606468,0,-0.033169389,-0.002989642,-0.057619542,-0.002892405,,,
2197,-0.032917291,0.20101276,-0.034331858,-0.003606468,-0.033169389,-0.002989642,0,-0.057619542,-0.002892405,-0.049013674,-0.002619125,,,
2198,-0.034331858,-0.003606468,-0.033169389,-0.002989642,-0.057619542,-0.002892405,0,-0.049013674,-0.002619125,-0.046001464,-0.001994915,,,
2199,-0.033169389,-0.002989642,-0.057619542,-0.002892405,-0.049013674,-0.002619125,0,-0.046001464,-0.001994915,-0.040393442,0.002419308,,,
2200,-0.057619542,-0.002892405,-0.049013674,-0.002619125,-0.046001464,-0.001994915,0,-0.040393442,0.002419308,-0.013063341,0,,,
2201,-0.049013674,-0.002619125,-0.046001464,-0.001994915,-0.040393442,0.002419308,0,-0.013063341,0,0.036577672,0,,,
2202,-0.046001464,-0.001994915,-0.040393442,0.002419308,-0.013063341,0,0,0.036577672,0,0.056215048,0,,,
2203,-0.040393442,0.002419308,-0.013063341,0,0.036577672,0,0,0.056215048,0,0.016003847,0,,,
2204,-0.013063341,0,0.036577672,0,0.056215048,0,0,0.016003847,0,0.046248645,-0.010437995,,,
2205,0.036577672,0,0.056215048,0,0.016003847,0,0,0.046248645,-0.010437995,0.023235708,-0.003732689,,,
2206,0.056215048,0,0.016003847,0,0.046248645,-0.010437995,0,0.023235708,-0.003732689,0.009250611,-0.003140911,,,
2207,0.016003847,0,0.046248645,-0.010437995,0.023235708,-0.003732689,0,0.009250611,-0.003140911,0.006694674,-0.002572387,,,
2208,0.046248645,-0.010437995,0.023235708,-0.003732689,0.009250611,-0.003140911,0,0.006694674,-0.002572387,-0.002076745,-0.003003955,,,
2209,0.023235708,-0.003732689,0.009250611,-0.003140911,0.006694674,-0.002572387,0,-0.002076745,-0.003003955,-0.009753138,-0.002472252,,,
2210,0.009250611,-0.003140911,0.006694674,-0.002572387,-0.002076745,-0.003003955,1,-0.009753138,-0.002472252,-0.007479399,-0.022860035,,,
2211,0.006694674,-0.002572387,-0.002076745,-0.003003955,-0.009753138,-0.002472252,0,-0.007479399,-0.022860035,0.017146111,0,,,
2212,-0.002076745,-0.003003955,-0.009753138,-0.002472252,-0.007479399,-0.022860035,0,0.017146111,0,0.039632857,0,,,
2213,-0.009753138,-0.002472252,-0.007479399,-0.022860035,0.017146111,0,0,0.039632857,0,0.057850391,0,,,
2214,-0.007479399,-0.022860035,0.017146111,0,0.039632857,0,0,0.057850391,0,0.063829303,0,,,
2215,0.017146111,0,0.039632857,0,0.057850391,0,0,0.063829303,0,0.048699379,0,,,
2216,0.039632857,0,0.057850391,0,0.063829303,0,0,0.048699379,0,0.008994639,0,,,
2217,0.057850391,0,0.063829303,0,0.048699379,0,0,0.008994639,0,-0.0022524,0,,,
2218,0.063829303,0,0.048699379,0,0.008994639,0,0,-0.0022524,0,-0.007589042,0,,,
2219,0.048699379,0,0.008994639,0,-0.0022524,0,0,-0.007589042,0,-0.006329209,0,,,
2220,0.008994639,0,-0.0022524,0,-0.007589042,0,0,-0.006329209,0,-0.001649112,0,,,
2221,-0.0022524,0,-0.007589042,0,-0.006329209,0,0,-0.001649112,0,0.002721816,0,,,
2222,-0.007589042,0,-0.006329209,0,-0.001649112,0,0,0.002721816,0,0.004927576,0,,,
2223,-0.006329209,0,-0.001649112,0,0.002721816,0,0,0.004927576,0,-0.19225648,0,,,
2224,-0.001649112,0,0.002721816,0,0.004927576,0,0,-0.19225648,0,-0.012398452,0.044853091,,,
2225,0.002721816,0,0.004927576,0,-0.19225648,0,0,-0.012398452,0.044853091,-0.008362472,-0.014410049,,,
2226,0.004927576,0,-0.19225648,0,-0.012398452,0.044853091,0,-0.008362472,-0.014410049,-0.004570812,-0.007639393,,,
2227,-0.19225648,0,-0.012398452,0.044853091,-0.008362472,-0.014410049,0,-0.004570812,-0.007639393,-0.001706362,0.002045497,,,
2228,-0.012398452,0.044853091,-0.008362472,-0.014410049,-0.004570812,-0.007639393,0,-0.001706362,0.002045497,-0.001692921,0.005785599,,,
2229,-0.008362472,-0.014410049,-0.004570812,-0.007639393,-0.001706362,0.002045497,0,-0.001692921,0.005785599,-0.006091118,0.00699687,,,
2230,-0.004570812,-0.007639393,-0.001706362,0.002045497,-0.001692921,0.005785599,0,-0.006091118,0.00699687,-0.00947845,0.005649373,,,
2231,-0.001706362,0.002045497,-0.001692921,0.005785599,-0.006091118,0.00699687,0,-0.00947845,0.005649373,-0.006851882,0.004019544,,,
2232,-0.001692921,0.005785599,-0.006091118,0.00699687,-0.00947845,0.005649373,0,-0.006851882,0.004019544,0.001935452,0.002384409,,,
2233,-0.006091118,0.00699687,-0.00947845,0.005649373,-0.006851882,0.004019544,0,0.001935452,0.002384409,0.006977141,0.001474187,,,
2234,-0.00947845,0.005649373,-0.006851882,0.004019544,0.001935452,0.002384409,0,0.006977141,0.001474187,-0.001280338,0.000754073,,,
2235,-0.006851882,0.004019544,0.001935452,0.002384409,0.006977141,0.001474187,0,-0.001280338,0.000754073,-0.005615205,0.000515893,,,
2236,0.001935452,0.002384409,0.006977141,0.001474187,-0.001280338,0.000754073,0,-0.005615205,0.000515893,-0.003481984,0.003461204,,,
2237,0.006977141,0.001474187,-0.001280338,0.000754073,-0.005615205,0.000515893,0,-0.003481984,0.003461204,0.003743172,0.00329069,,,
2238,-0.001280338,0.000754073,-0.005615205,0.000515893,-0.003481984,0.003461204,0,0.003743172,0.00329069,0.010003239,0.001847461,,,
2239,-0.005615205,0.000515893,-0.003481984,0.003461204,0.003743172,0.00329069,0,0.010003239,0.001847461,0.013113111,0.001263425,,,
2240,-0.003481984,0.003461204,0.003743172,0.00329069,0.010003239,0.001847461,0,0.013113111,0.001263425,0.016579896,0.001082115,,,
2241,0.003743172,0.00329069,0.010003239,0.001847461,0.013113111,0.001263425,0,0.016579896,0.001082115,0.017028302,0.000207596,,,
2242,0.010003239,0.001847461,0.013113111,0.001263425,0.016579896,0.001082115,0,0.017028302,0.000207596,0.015403718,-0.00019519,,,
2243,0.013113111,0.001263425,0.016579896,0.001082115,0.017028302,0.000207596,0,0.015403718,-0.00019519,0.007576883,-0.000627153,,,
2244,0.016579896,0.001082115,0.017028302,0.000207596,0.015403718,-0.00019519,0,0.007576883,-0.000627153,0.0068959,-0.000309076,,,
2245,0.017028302,0.000207596,0.015403718,-0.00019519,0.007576883,-0.000627153,0,0.0068959,-0.000309076,0.004787087,0.000514206,,,
2246,0.015403718,-0.00019519,0.007576883,-0.000627153,0.0068959,-0.000309076,0,0.004787087,0.000514206,0.001121193,0.001367148,,,
2247,0.007576883,-0.000627153,0.0068959,-0.000309076,0.004787087,0.000514206,0,0.001121193,0.001367148,0.004830718,0.001681346,,,
2248,0.0068959,-0.000309076,0.004787087,0.000514206,0.001121193,0.001367148,0,0.004830718,0.001681346,0.008301884,0.000524573,,,
2249,0.004787087,0.000514206,0.001121193,0.001367148,0.004830718,0.001681346,0,0.008301884,0.000524573,0.012385517,-0.001307599,,,
2250,0.001121193,0.001367148,0.004830718,0.001681346,0.008301884,0.000524573,0,0.012385517,-0.001307599,0.016182125,0.000304192,,,
2251,0.004830718,0.001681346,0.008301884,0.000524573,0.012385517,-0.001307599,0,0.016182125,0.000304192,0.030298844,0.000471272,,,
2252,0.008301884,0.000524573,0.012385517,-0.001307599,0.016182125,0.000304192,0,0.030298844,0.000471272,0.040100545,-0.000520244,,,
2253,0.012385517,-0.001307599,0.016182125,0.000304192,0.030298844,0.000471272,0,0.040100545,-0.000520244,0.037903592,-0.002987579,,,
2254,0.016182125,0.000304192,0.030298844,0.000471272,0.040100545,-0.000520244,0,0.037903592,-0.002987579,0.033762828,-0.004373372,,,
2255,0.030298844,0.000471272,0.040100545,-0.000520244,0.037903592,-0.002987579,0,0.033762828,-0.004373372,0.023411304,-0.003833055,,,
2256,0.040100545,-0.000520244,0.037903592,-0.002987579,0.033762828,-0.004373372,0,0.023411304,-0.003833055,0.017321333,-0.000605151,,,
2257,0.037903592,-0.002987579,0.033762828,-0.004373372,0.023411304,-0.003833055,0,0.017321333,-0.000605151,0.012386844,0.001491763,,,
2258,0.033762828,-0.004373372,0.023411304,-0.003833055,0.017321333,-0.000605151,0,0.012386844,0.001491763,0.005943477,0.002413698,,,
2259,0.023411304,-0.003833055,0.017321333,-0.000605151,0.012386844,0.001491763,1,0.005943477,0.002413698,0.000961959,0.002022848,,,
2260,0.017321333,-0.000605151,0.012386844,0.001491763,0.005943477,0.002413698,0,0.000961959,0.002022848,0.002907604,0.000786304,,,
2261,0.012386844,0.001491763,0.005943477,0.002413698,0.000961959,0.002022848,0,0.002907604,0.000786304,-0.003256157,0,,,
2262,0.005943477,0.002413698,0.000961959,0.002022848,0.002907604,0.000786304,0,-0.003256157,0,-0.003467366,0,,,
2263,0.000961959,0.002022848,0.002907604,0.000786304,-0.003256157,0,0,-0.003467366,0,-0.003686801,0,,,
2264,0.002907604,0.000786304,-0.003256157,0,-0.003467366,0,0,-0.003686801,0,-0.004205272,0,,,
2265,-0.003256157,0,-0.003467366,0,-0.003686801,0,0,-0.004205272,0,-0.00489977,0,,,
2266,-0.003467366,0,-0.003686801,0,-0.004205272,0,0,-0.00489977,0,-0.308272749,0,,,
2267,-0.003686801,0,-0.004205272,0,-0.00489977,0,0,-0.308272749,0,-0.017218456,0,,,
2268,-0.004205272,0,-0.00489977,0,-0.308272749,0,0,-0.017218456,0,-0.01104857,0,,,
2269,-0.00489977,0,-0.308272749,0,-0.017218456,0,0,-0.01104857,0,-0.008410171,0,,,
2270,-0.308272749,0,-0.017218456,0,-0.01104857,0,0,-0.008410171,0,-0.011933357,0,,,
2271,-0.017218456,0,-0.01104857,0,-0.008410171,0,0,-0.011933357,0,-0.023529932,0,,,
2272,-0.01104857,0,-0.008410171,0,-0.011933357,0,0,-0.023529932,0,-0.035058007,-0.150990516,,,
2273,-0.008410171,0,-0.011933357,0,-0.023529932,0,0,-0.035058007,-0.150990516,-0.031852514,0.006441295,,,
2274,-0.011933357,0,-0.023529932,0,-0.035058007,-0.150990516,0,-0.031852514,0.006441295,-0.016759962,0,,,
2275,-0.023529932,0,-0.035058007,-0.150990516,-0.031852514,0.006441295,0,-0.016759962,0,-0.004970193,0,,,
2276,-0.035058007,-0.150990516,-0.031852514,0.006441295,-0.016759962,0,0,-0.004970193,0,-0.005532205,0,,,
2277,-0.031852514,0.006441295,-0.016759962,0,-0.004970193,0,0,-0.005532205,0,-0.003005177,0,,,
2278,-0.016759962,0,-0.004970193,0,-0.005532205,0,0,-0.003005177,0,0.005310267,0,,,
2279,-0.004970193,0,-0.005532205,0,-0.003005177,0,0,0.005310267,0,0.01300025,0,,,
2280,-0.005532205,0,-0.003005177,0,0.005310267,0,0,0.01300025,0,0.022556722,0,,,
2281,-0.003005177,0,0.005310267,0,0.01300025,0,0,0.022556722,0,0.02989319,0,,,
2282,0.005310267,0,0.01300025,0,0.022556722,0,0,0.02989319,0,0.027217925,0,,,
2283,0.01300025,0,0.022556722,0,0.02989319,0,0,0.027217925,0,0.01638943,0,,,
2284,0.022556722,0,0.02989319,0,0.027217925,0,0,0.01638943,0,0.004239589,-0.005063623,,,
2285,0.02989319,0,0.027217925,0,0.01638943,0,0,0.004239589,-0.005063623,-0.002947867,0.025195986,,,
2286,0.027217925,0,0.01638943,0,0.004239589,-0.005063623,1,-0.002947867,0.025195986,-0.003499687,0.036137253,,,
2287,0.01638943,0,0.004239589,-0.005063623,-0.002947867,0.025195986,1,-0.003499687,0.036137253,-0.004841119,0.038695902,,,
2288,0.004239589,-0.005063623,-0.002947867,0.025195986,-0.003499687,0.036137253,0,-0.004841119,0.038695902,-0.000630736,0.010382444,,,
2289,-0.002947867,0.025195986,-0.003499687,0.036137253,-0.004841119,0.038695902,0,-0.000630736,0.010382444,0.002818376,0.004274294,,,
2290,-0.003499687,0.036137253,-0.004841119,0.038695902,-0.000630736,0.010382444,0,0.002818376,0.004274294,0.007115364,0.010405675,,,
2291,-0.004841119,0.038695902,-0.000630736,0.010382444,0.002818376,0.004274294,0,0.007115364,0.010405675,0.004570335,0,,,
2292,-0.000630736,0.010382444,0.002818376,0.004274294,0.007115364,0.010405675,0,0.004570335,0,0.015953094,0,,,
2293,0.002818376,0.004274294,0.007115364,0.010405675,0.004570335,0,0,0.015953094,0,0.021256715,0,,,
2294,0.007115364,0.010405675,0.004570335,0,0.015953094,0,0,0.021256715,0,0.012452662,0,,,
2295,0.004570335,0,0.015953094,0,0.021256715,0,0,0.012452662,0,0.007208139,0,,,
2296,0.015953094,0,0.021256715,0,0.012452662,0,0,0.007208139,0,-0.020111829,0,,,
2297,0.021256715,0,0.012452662,0,0.007208139,0,0,-0.020111829,0,0.006383985,0,,,
2298,0.012452662,0,0.007208139,0,-0.020111829,0,0,0.006383985,0,0.009726077,0,,,
2299,0.007208139,0,-0.020111829,0,0.006383985,0,0,0.009726077,0,0.013881266,0,,,
2300,-0.020111829,0,0.006383985,0,0.009726077,0,0,0.013881266,0,0.015919298,-0.000151053,,,
2301,0.006383985,0,0.009726077,0,0.013881266,0,0,0.015919298,-0.000151053,0.015296429,0.003664434,,,
2302,0.009726077,0,0.013881266,0,0.015919298,-0.000151053,0,0.015296429,0.003664434,0.010338694,0.011315361,,,
2303,0.013881266,0,0.015919298,-0.000151053,0.015296429,0.003664434,0,0.010338694,0.011315361,0.007006139,0.006708682,,,
2304,0.015919298,-0.000151053,0.015296429,0.003664434,0.010338694,0.011315361,0,0.007006139,0.006708682,0.008308887,0.002671406,,,
2305,0.015296429,0.003664434,0.010338694,0.011315361,0.007006139,0.006708682,0,0.008308887,0.002671406,0.020374507,0.001698986,,,
2306,0.010338694,0.011315361,0.007006139,0.006708682,0.008308887,0.002671406,0,0.020374507,0.001698986,-0.004340947,-0.00623697,,,
2307,0.007006139,0.006708682,0.008308887,0.002671406,0.020374507,0.001698986,0,-0.004340947,-0.00623697,-0.012469441,-0.004218817,,,
2308,0.008308887,0.002671406,0.020374507,0.001698986,-0.004340947,-0.00623697,0,-0.012469441,-0.004218817,-0.021417648,-0.002972171,,,
2309,0.020374507,0.001698986,-0.004340947,-0.00623697,-0.012469441,-0.004218817,0,-0.021417648,-0.002972171,-0.027048349,-0.001580015,,,
2310,-0.004340947,-0.00623697,-0.012469441,-0.004218817,-0.021417648,-0.002972171,1,-0.027048349,-0.001580015,-0.023557276,0.000335306,,,
2311,-0.012469441,-0.004218817,-0.021417648,-0.002972171,-0.027048349,-0.001580015,0,-0.023557276,0.000335306,-0.012940347,0.001973093,,,
2312,-0.021417648,-0.002972171,-0.027048349,-0.001580015,-0.023557276,0.000335306,0,-0.012940347,0.001973093,-0.002456099,0.001284957,,,
2313,-0.027048349,-0.001580015,-0.023557276,0.000335306,-0.012940347,0.001973093,0,-0.002456099,0.001284957,0.001654387,-0.001177743,,,
2314,-0.023557276,0.000335306,-0.012940347,0.001973093,-0.002456099,0.001284957,0,0.001654387,-0.001177743,0.010426909,0,,,
2315,-0.012940347,0.001973093,-0.002456099,0.001284957,0.001654387,-0.001177743,0,0.010426909,0,0.001170218,0,,,
2316,-0.002456099,0.001284957,0.001654387,-0.001177743,0.010426909,0,0,0.001170218,0,-0.00314495,0,,,
2317,0.001654387,-0.001177743,0.010426909,0,0.001170218,0,0,-0.00314495,0,-0.00078553,-0.003593676,,,
2318,0.010426909,0,0.001170218,0,-0.00314495,0,0,-0.00078553,-0.003593676,-0.000503927,-0.002181798,,,
2319,0.001170218,0,-0.00314495,0,-0.00078553,-0.003593676,0,-0.000503927,-0.002181798,-0.004348069,-0.000381075,,,
2320,-0.00314495,0,-0.00078553,-0.003593676,-0.000503927,-0.002181798,0,-0.004348069,-0.000381075,-0.005398899,0.00061252,,,
2321,-0.00078553,-0.003593676,-0.000503927,-0.002181798,-0.004348069,-0.000381075,0,-0.005398899,0.00061252,-0.001151651,0.014365003,,,
2322,-0.000503927,-0.002181798,-0.004348069,-0.000381075,-0.005398899,0.00061252,0,-0.001151651,0.014365003,-0.00633961,-0.005482964,,,
2323,-0.004348069,-0.000381075,-0.005398899,0.00061252,-0.001151651,0.014365003,0,-0.00633961,-0.005482964,0.000487536,-0.005415827,,,
2324,-0.005398899,0.00061252,-0.001151651,0.014365003,-0.00633961,-0.005482964,0,0.000487536,-0.005415827,0.002474934,-0.006272554,,,
2325,-0.001151651,0.014365003,-0.00633961,-0.005482964,0.000487536,-0.005415827,0,0.002474934,-0.006272554,0.003015459,-0.007689953,,,
2326,-0.00633961,-0.005482964,0.000487536,-0.005415827,0.002474934,-0.006272554,0,0.003015459,-0.007689953,0.003268838,-0.012023106,,,
2327,0.000487536,-0.005415827,0.002474934,-0.006272554,0.003015459,-0.007689953,0,0.003268838,-0.012023106,0.002519757,-0.0141422,,,
2328,0.002474934,-0.006272554,0.003015459,-0.007689953,0.003268838,-0.012023106,0,0.002519757,-0.0141422,0.001248926,-0.013521656,,,
2329,0.003015459,-0.007689953,0.003268838,-0.012023106,0.002519757,-0.0141422,0,0.001248926,-0.013521656,0.000638217,0.022114888,,,
2330,0.003268838,-0.012023106,0.002519757,-0.0141422,0.001248926,-0.013521656,0,0.000638217,0.022114888,0.00028649,0.010704949,,,
2331,0.002519757,-0.0141422,0.001248926,-0.013521656,0.000638217,0.022114888,0,0.00028649,0.010704949,-0.0043163,0.006702155,,,
2332,0.001248926,-0.013521656,0.000638217,0.022114888,0.00028649,0.010704949,0,-0.0043163,0.006702155,-0.002179623,0.003674567,,,
2333,0.000638217,0.022114888,0.00028649,0.010704949,-0.0043163,0.006702155,0,-0.002179623,0.003674567,-0.000631243,0.001181826,,,
2334,0.00028649,0.010704949,-0.0043163,0.006702155,-0.002179623,0.003674567,0,-0.000631243,0.001181826,0.006910235,3.05E-05,,,
2335,-0.0043163,0.006702155,-0.002179623,0.003674567,-0.000631243,0.001181826,0,0.006910235,3.05E-05,0.008662939,-0.00067921,,,
2336,-0.002179623,0.003674567,-0.000631243,0.001181826,0.006910235,3.05E-05,0,0.008662939,-0.00067921,0.007560343,-0.005859166,,,
2337,-0.000631243,0.001181826,0.006910235,3.05E-05,0.008662939,-0.00067921,0,0.007560343,-0.005859166,0.016171902,0.001108289,,,
2338,0.006910235,3.05E-05,0.008662939,-0.00067921,0.007560343,-0.005859166,0,0.016171902,0.001108289,0.001564234,0.001918025,,,
2339,0.008662939,-0.00067921,0.007560343,-0.005859166,0.016171902,0.001108289,0,0.001564234,0.001918025,-0.009753436,0.002920203,,,
2340,0.007560343,-0.005859166,0.016171902,0.001108289,0.001564234,0.001918025,0,-0.009753436,0.002920203,-0.02015841,0.003722161,,,
2341,0.016171902,0.001108289,0.001564234,0.001918025,-0.009753436,0.002920203,0,-0.02015841,0.003722161,-0.02294448,0.004454158,,,
2342,0.001564234,0.001918025,-0.009753436,0.002920203,-0.02015841,0.003722161,0,-0.02294448,0.004454158,-0.019705176,0.003855996,,,
2343,-0.009753436,0.002920203,-0.02015841,0.003722161,-0.02294448,0.004454158,0,-0.019705176,0.003855996,-0.00984928,0.002414286,,,
2344,-0.02015841,0.003722161,-0.02294448,0.004454158,-0.019705176,0.003855996,0,-0.00984928,0.002414286,-0.003992647,0.000608847,,,
2345,-0.02294448,0.004454158,-0.019705176,0.003855996,-0.00984928,0.002414286,0,-0.003992647,0.000608847,-0.003484786,-0.001661807,,,
2346,-0.019705176,0.003855996,-0.00984928,0.002414286,-0.003992647,0.000608847,0,-0.003484786,-0.001661807,-0.003846973,-0.003550515,,,
2347,-0.00984928,0.002414286,-0.003992647,0.000608847,-0.003484786,-0.001661807,0,-0.003846973,-0.003550515,-0.004968137,0,,,
2348,-0.003992647,0.000608847,-0.003484786,-0.001661807,-0.003846973,-0.003550515,0,-0.004968137,0,-0.005786985,0,,,
2349,-0.003484786,-0.001661807,-0.003846973,-0.003550515,-0.004968137,0,0,-0.005786985,0,-0.00339061,0,,,
2350,-0.003846973,-0.003550515,-0.004968137,0,-0.005786985,0,0,-0.00339061,0,0.002229273,0,,,
2351,-0.004968137,0,-0.005786985,0,-0.00339061,0,0,0.002229273,0,0.006460905,-0.06178458,,,
2352,-0.005786985,0,-0.00339061,0,0.002229273,0,0,0.006460905,-0.06178458,0.008941859,-0.006699264,,,
2353,-0.00339061,0,0.002229273,0,0.006460905,-0.06178458,0,0.008941859,-0.006699264,0.002630651,-0.000818759,,,
2354,0.002229273,0,0.006460905,-0.06178458,0.008941859,-0.006699264,0,0.002630651,-0.000818759,0.003881335,0.002961755,,,
2355,0.006460905,-0.06178458,0.008941859,-0.006699264,0.002630651,-0.000818759,0,0.003881335,0.002961755,0.002568185,0.004076108,,,
2356,0.008941859,-0.006699264,0.002630651,-0.000818759,0.003881335,0.002961755,0,0.002568185,0.004076108,0.002093494,0.003218755,,,
2357,0.002630651,-0.000818759,0.003881335,0.002961755,0.002568185,0.004076108,0,0.002093494,0.003218755,0.004050314,0.001516506,,,
2358,0.003881335,0.002961755,0.002568185,0.004076108,0.002093494,0.003218755,0,0.004050314,0.001516506,0.008082807,0.000758171,,,
2359,0.002568185,0.004076108,0.002093494,0.003218755,0.004050314,0.001516506,0,0.008082807,0.000758171,0.008869529,0.000806779,,,
2360,0.002093494,0.003218755,0.004050314,0.001516506,0.008082807,0.000758171,1,0.008869529,0.000806779,0.007178932,0.000600904,,,
2361,0.004050314,0.001516506,0.008082807,0.000758171,0.008869529,0.000806779,0,0.007178932,0.000600904,0.00577262,0.000574723,,,
2362,0.008082807,0.000758171,0.008869529,0.000806779,0.007178932,0.000600904,0,0.00577262,0.000574723,0.001115471,0.000334054,,,
2363,0.008869529,0.000806779,0.007178932,0.000600904,0.00577262,0.000574723,0,0.001115471,0.000334054,-0.001720309,-0.00422956,,,
2364,0.007178932,0.000600904,0.00577262,0.000574723,0.001115471,0.000334054,0,-0.001720309,-0.00422956,-0.003543019,-0.002965748,,,
2365,0.00577262,0.000574723,0.001115471,0.000334054,-0.001720309,-0.00422956,0,-0.003543019,-0.002965748,-0.010741085,0.000493243,,,
2366,0.001115471,0.000334054,-0.001720309,-0.00422956,-0.003543019,-0.002965748,0,-0.010741085,0.000493243,-0.014715552,0.00335294,,,
2367,-0.001720309,-0.00422956,-0.003543019,-0.002965748,-0.010741085,0.000493243,0,-0.014715552,0.00335294,-0.014451742,0.005945921,,,
2368,-0.003543019,-0.002965748,-0.010741085,0.000493243,-0.014715552,0.00335294,0,-0.014451742,0.005945921,-0.011847019,0.006669804,,,
2369,-0.010741085,0.000493243,-0.014715552,0.00335294,-0.014451742,0.005945921,0,-0.011847019,0.006669804,-0.013850093,0.00760828,,,
2370,-0.014715552,0.00335294,-0.014451742,0.005945921,-0.011847019,0.006669804,0,-0.013850093,0.00760828,-0.015833735,0.006316185,,,
2371,-0.014451742,0.005945921,-0.011847019,0.006669804,-0.013850093,0.00760828,0,-0.015833735,0.006316185,-0.017098844,0.005483836,,,
2372,-0.011847019,0.006669804,-0.013850093,0.00760828,-0.015833735,0.006316185,0,-0.017098844,0.005483836,-0.012076378,0.006499872,,,
2373,-0.013850093,0.00760828,-0.015833735,0.006316185,-0.017098844,0.005483836,0,-0.012076378,0.006499872,-0.002138436,-0.042053878,,,
2374,-0.015833735,0.006316185,-0.017098844,0.005483836,-0.012076378,0.006499872,0,-0.002138436,-0.042053878,0.020579338,-0.004194394,,,
2375,-0.017098844,0.005483836,-0.012076378,0.006499872,-0.002138436,-0.042053878,0,0.020579338,-0.004194394,0.030938268,-0.003023028,,,
2376,-0.012076378,0.006499872,-0.002138436,-0.042053878,0.020579338,-0.004194394,0,0.030938268,-0.003023028,0.027819276,-0.00213474,,,
2377,-0.002138436,-0.042053878,0.020579338,-0.004194394,0.030938268,-0.003023028,0,0.027819276,-0.00213474,0.021122038,-0.00168936,,,
2378,0.020579338,-0.004194394,0.030938268,-0.003023028,0.027819276,-0.00213474,0,0.021122038,-0.00168936,0.012311012,0.000660732,,,
2379,0.030938268,-0.003023028,0.027819276,-0.00213474,0.021122038,-0.00168936,0,0.012311012,0.000660732,0.00244236,-8.69E-05,,,
2380,0.027819276,-0.00213474,0.021122038,-0.00168936,0.012311012,0.000660732,0,0.00244236,-8.69E-05,-0.002238154,-0.002563998,,,
2381,0.021122038,-0.00168936,0.012311012,0.000660732,0.00244236,-8.69E-05,0,-0.002238154,-0.002563998,-0.002591342,-0.004409231,,,
2382,0.012311012,0.000660732,0.00244236,-8.69E-05,-0.002238154,-0.002563998,0,-0.002591342,-0.004409231,-0.00066933,-0.006247133,,,
2383,0.00244236,-8.69E-05,-0.002238154,-0.002563998,-0.002591342,-0.004409231,0,-0.00066933,-0.006247133,0.000554502,-0.017868049,,,
2384,-0.002238154,-0.002563998,-0.002591342,-0.004409231,-0.00066933,-0.006247133,0,0.000554502,-0.017868049,0.001393259,-0.013661444,,,
2385,-0.002591342,-0.004409231,-0.00066933,-0.006247133,0.000554502,-0.017868049,0,0.001393259,-0.013661444,-0.00019002,0.000809774,,,
2386,-0.00066933,-0.006247133,0.000554502,-0.017868049,0.001393259,-0.013661444,0,-0.00019002,0.000809774,-0.00215143,-0.00773108,,,
2387,0.000554502,-0.017868049,0.001393259,-0.013661444,-0.00019002,0.000809774,0,-0.00215143,-0.00773108,-0.004645258,-0.092762977,,,
2388,0.001393259,-0.013661444,-0.00019002,0.000809774,-0.00215143,-0.00773108,0,-0.004645258,-0.092762977,-0.00814274,0.2645576,,,
